WAVE	FLUX	ERR
5036.1037085969	0.04163813963532448	0.20405425131320953
5036.1479614172	0.03989645838737488	0.19974097609519958
5036.192214237501	0.040693338960409164	0.20172590017318726
5036.2364670578	0.04244954138994217	0.2060328722000122
5036.2807198781	0.03826176002621651	0.19560614228248596
5036.3249726984	0.03302234783768654	0.1817205250263214
5036.3692255187	0.03306759148836136	0.18184496462345123
5036.413478339	0.04028518497943878	0.2007116973400116
5036.4577311593	0.045740868896245956	0.21387115120887756
5036.5019839796005	0.048969656229019165	0.22129088640213013
5036.5462367999	0.05044221878051758	0.22459344565868378
5036.5904896202	0.0505184642970562	0.22476312518119812
5036.6347424405	0.05038894712924957	0.22447483241558075
5036.6789952608	0.050031766295433044	0.22367781400680542
5036.7232480811	0.047530800104141235	0.21801559627056122
5036.7675009014	0.044551726430654526	0.21107280254364014
5036.8117537217	0.04433467611670494	0.21055801212787628
5036.856006542001	0.04643377661705017	0.21548497676849365
5036.9002593623	0.04756961762905121	0.21810460090637207
5036.9445121826	0.048865966498851776	0.2210564762353897
5036.9887650029	0.0494052916765213	0.22227300703525543
5037.0330178232	0.05018302798271179	0.22401568293571472
5037.0772706435	0.05005452036857605	0.22372867166996002
5037.1215234638	0.0501328706741333	0.22390371561050415
5037.1657762841005	0.04945827275514603	0.22239215672016144
5037.2100291044	0.04978187754750252	0.22311852872371674
5037.2542819247	0.04951563850045204	0.2225210964679718
5037.298534745	0.04873243346810341	0.2207542359828949
5037.3427875653	0.04935005307197571	0.22214871644973755
5037.3870403856	0.04992121085524559	0.2234305441379547
5037.4312932059	0.049709174782037735	0.22295553982257843
5037.4755460262	0.04966789856553078	0.22286295890808105
5037.519798846501	0.049528174102306366	0.22254925966262817
5037.5640516668	0.04871780797839165	0.22072111070156097
5037.6083044871	0.048130545765161514	0.2193867564201355
5037.6525573074	0.047627903521060944	0.21823817491531372
5037.6968101277	0.04780545085668564	0.21864457428455353
5037.741062948	0.048048391938209534	0.21919943392276764
5037.7853157683	0.04935615137219429	0.22216244041919708
5037.8295685886005	0.050748784095048904	0.22527490556240082
5037.8738214089	0.05022870749235153	0.22411762177944183
5037.9180742292	0.049949534237384796	0.22349391877651215
5037.9623270495	0.05009857192635536	0.22382710874080658
5038.0065798698	0.05042440444231033	0.22455379366874695
5038.0508326901	0.049987051635980606	0.2235778421163559
5038.0950855104	0.05065999925136566	0.2250777631998062
5038.1393383307	0.049064069986343384	0.2215041071176529
5038.183591151001	0.04518725723028183	0.21257294714450836
5038.2278439713	0.03813815489411354	0.19528992474079132
5038.2720967916	0.03365607187151909	0.1834559142589569
5038.3163496119	0.03518464416265488	0.18757569789886475
5038.3606024322	0.03993682190775871	0.19984199106693268
5038.4048552525	0.039390929043293	0.19847148656845093
5038.4491080728	0.036090727895498276	0.18997560441493988
5038.4933608931005	0.036596521735191345	0.19130218029022217
5038.5376137134	0.041297547519207	0.2032179832458496
5038.5818665337	0.04733304679393768	0.21756158769130707
5038.626119354	0.049630120396614075	0.22277818620204926
5038.6703721743	0.049450021237134933	0.2223736047744751
5038.7146249946	0.04980013519525528	0.22315943241119385
5038.7588778149	0.049176234751939774	0.22175715863704681
5038.8031306352	0.048280127346515656	0.21972739696502686
5038.8473834555	0.04766450077295303	0.2183220088481903
5038.8916362758	0.04613645747303963	0.21479399502277374
5038.9358890961	0.046256426721811295	0.21507307887077332
5038.9801419164	0.04526321962475777	0.21275153756141663
5039.0243947367	0.04338425025343895	0.20828886330127716
5039.068647557	0.03664112463593483	0.19141872227191925
5039.1129003773	0.02987324446439743	0.17283877730369568
5039.157153197601	0.029286520555615425	0.17113305628299713
5039.2014060179	0.03167025372385979	0.17796137928962708
5039.2456588382	0.035859525203704834	0.18936611711978912
5039.2899116585	0.04173719510436058	0.20429682731628418
5039.3341644788	0.044468313455581665	0.21087510883808136
5039.3784172991	0.047852881252765656	0.21875301003456116
5039.4226701194	0.05056645721197128	0.22486986219882965
5039.4669229397	0.048807255923748016	0.22092364728450775
5039.51117576	0.0498768612742424	0.2233312875032425
5039.5554285803	0.050911251455545425	0.22563521564006805
5039.5996814006	0.049761559814214706	0.22307299077510834
5039.6439342209	0.05054216459393501	0.22481584548950195
5039.6881870412	0.04816687852144241	0.21946953237056732
5039.7324398615	0.04282313585281372	0.2069375216960907
5039.7766926818	0.03745545819401741	0.19353412091732025
5039.820945502101	0.03513543680310249	0.18744449317455292
5039.8651983224	0.03519058600068092	0.1875915378332138
5039.9094511427	0.03668741136789322	0.19153958559036255
5039.953703963	0.04195811599493027	0.20483680069446564
5039.9979567833	0.04638415575027466	0.2153698056936264
5040.0422096036	0.04639652743935585	0.21539853513240814
5040.0864624239	0.04859441518783569	0.22044141590595245
5040.1307152442005	0.04796583950519562	0.21901105344295502
5040.1749680645	0.04915115237236023	0.22170059382915497
5040.2192208848	0.049433715641498566	0.22233694791793823
5040.2634737051	0.05044800415635109	0.22460633516311646
5040.3077265254	0.049000419676303864	0.22136038541793823
5040.3519793457	0.050244055688381195	0.2241518646478653
5040.396232166	0.049359895288944244	0.2221708744764328
5040.4404849863	0.04793406277894974	0.21893848478794098
5040.484737806601	0.04688052460551262	0.21651910245418549
5040.5289906269	0.04631359875202179	0.21520593762397766
5040.5732434472	0.04445784538984299	0.2108502984046936
5040.6174962675	0.04165255278348923	0.20408956706523895
5040.6617490878	0.03892640396952629	0.19729775190353394
5040.7060019081	0.031515248119831085	0.1775253415107727
5040.7502547284	0.027730798348784447	0.16652566194534302
5040.7945075487005	0.023838574066758156	0.15439745783805847
5040.838760369	0.023473063483834267	0.15320920944213867
5040.8830131893	0.023089585825800896	0.1519525796175003
5040.9272660096	0.023962467908859253	0.15479815006256104
5040.9715188299	0.02537514455616474	0.15929578244686127
5041.0157716502	0.02966771088540554	0.1722431778907776
5041.0600244705	0.03641948848962784	0.19083890318870544
5041.1042772908	0.04286293685436249	0.2070336639881134
5041.148530111101	0.04421704262495041	0.2102784812450409
5041.1927829314	0.043495647609233856	0.20855610072612762
5041.2370357517	0.042989205569028854	0.2073383778333664
5041.2812885719995	0.041454918682575226	0.2036048173904419
5041.3255413923	0.04135899990797043	0.2033691257238388
5041.3697942126	0.03754453733563423	0.19376413524150848
5041.4140470329	0.03412517160177231	0.18472999334335327
5041.4582998532005	0.029247738420963287	0.17101970314979553
5041.5025526735	0.024961834773421288	0.1579931527376175
5041.5468054938	0.02157125249505043	0.14687155187129974
5041.5910583141	0.019931664690375328	0.14117954671382904
